"movie","chapter","character","dialog"
"Harry Potter and the Gobelt of Fire","Veritaserum","Albus Dumbledore","Send an owl to Azkaban, think they'll find they're missing a prisoner."
"Harry Potter and the Gobelt of Fire","Veritaserum","Bartemius Crouch Junior","I'll be welcomed back like a hero."
"Harry Potter and the Gobelt of Fire","Veritaserum","Albus Dumbledore","Perhaps. Personally I've never had much time for heroes."
"Harry Potter and the Gobelt of Fire","Parting Ways","Albus Dumbledore","Today we acknowledge a really terrible loss. Cedric Diggory was as you all know, exceptionally hard working, intricately fair minded. And most importantly a fierce fierce friend. I think therefore you have the right to know exactly how he died. You see, Cedric Diggory was murdered by Lord Voldemort. The ministry of magic does not wish me to tell you this. But not to do so I think would be an insult to his memory. Now the pain we all feel at this dreadful loss reminds me, reminds us that while we may come from different places and speak in different tongues, our hearts beat as one. In light of recent events the bonds of friendship we made this year will be more important than ever. Remember that and Cedric Diggory will not have died in vain, you remember that. And we'll celebrate a boy who was kind and honest and brave and true right to the very end."
"Harry Potter and the Gobelt of Fire","Parting Ways","Albus Dumbledore","I never liked these curtains. Set them on fire in my fourth year, by accident of course. I put you in terrible danger this year Harry I'm sorry."
"Harry Potter and the Gobelt of Fire","Parting Ways","Harry Potter","Professor, when I was in the graveyard there was a moment... um... when Voldemort's wand and mine sort of connected."
"Harry Potter and the Gobelt of Fire","Parting Ways","Albus Dumbledore","Priori Incantatem. You saw your parents that night didn't you? They reappeared."
"Harry Potter and the Gobelt of Fire","Parting Ways","Albus Dumbledore","No spell can reawaken the dead Harry I trust you know that. Dark and diffiult times lie ahead. Soon we must all face the choice between what is right what is easy. But remember this, you have friends here. You're not alone."
"Harry Potter and the Gobelt of Fire","Parting Ways","Viktor Krum","Write to me. Promise."
"Harry Potter and the Gobelt of Fire","Parting Ways","Hermione Granger","Bye."
"Harry Potter and the Gobelt of Fire","Parting Ways","Fleur Delacour","Au revoir Ron."
"Harry Potter and the Gobelt of Fire","Parting Ways","Ron Weasley","Do you think we'll ever just have a quiet year at Hogwarts?"
"Harry Potter and the Gobelt of Fire","Parting Ways","Hermione Granger","No."
"Harry Potter and the Gobelt of Fire","Parting Ways","Harry Potter","No I don't think so."
"Harry Potter and the Gobelt of Fire","Parting Ways","Hermione Granger","Everything's going to change now isn't it?"
"Harry Potter and the Gobelt of Fire","Parting Ways","Harry Potter","Yes."
"Harry Potter and the Gobelt of Fire","Parting Ways","Hermione Granger","Promise you'll write this summer. Both of you."
"Harry Potter and the Gobelt of Fire","Parting Ways","Ron Weasley","Well I won't. You know I won't!"
"Harry Potter and the Gobelt of Fire","Parting Ways","Hermione Granger","Harry will won't you?"
